SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"07228500","Canadian River at Bridgeport, OK","ST","USGS",-98.31783880,35.54366175,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07228500"
"07228940","Canadian River near Mustang, OK","ST","USGS",-97.72361110,35.32416667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07228940"
"07229050","Canadian River at Norman, OK","ST","USGS",-97.48503390,35.19451115,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07229050"
"07229200","Canadian River at Purcell, OK","ST","USGS",-97.34752810,35.01396104,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07229200"
"07230000","Little River blw Lk Thunderbird nr Norman, OK","ST","USGS",-97.21391650,35.22173637,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07230000"
"07230500","Little River near Tecumseh, OK","ST","USGS",-96.93196620,35.17257416,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07230500"
"07231000","Little River near Sasakwa, OK","ST","USGS",-96.51251130,34.96536150,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07231000"
"07231500","Canadian River at Calvin, OK","ST","USGS",-96.24361720,34.97786698,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07231500"
"07234000","Beaver River at Beaver, OK","ST","USGS",-100.51931580,36.82224819,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07234000"
"07235000","Wolf Ck at Lipscomb, TX","ST","USGS",-100.27568890,36.23864885,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07235000"
"07235600","Wolf Creek nr Gage, OK","ST","USGS",-99.76111110,36.32666667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07235600"
"07237500","North Canadian River at Woodward, OK","ST","USGS",-99.27843830,36.43670336,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07237500"
"07238000","North Canadian River near Seiling, OK","ST","USGS",-98.92120570,36.18337277,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07238000"
"07239300","North Canadian River blw Weavers Ck nr Watonga, OK","ST","USGS",-98.42090530,35.81198860,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07239300"
"07239450","North Canadian River near Calumet, OK","ST","USGS",-98.06533160,35.61699330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07239450"
"07239700","North Canadian River near Yukon, OK","ST","USGS",-97.74254420,35.53949850,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07239700"
"07240000","Lake Hefner Canal near Oklahoma City, OK","ST-CA","USGS",-97.62004190,35.55311129,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07240000"
"07241000","North Canadian River blw Lk Overholser nr OKC, OK","ST","USGS",-97.66337520,35.47866848,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07241000"
"07241520","North Canadian River at Britton Rd at OKC, OK","ST","USGS",-97.36725800,35.56561470,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07241520"
"07241550","North Canadian River near Harrah, OK","ST","USGS",-97.19391940,35.50034120,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07241550"
"07241780","Squirrel Creek at Shawnee, OK","ST","USGS",-96.91222220,35.30416667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07241780"
"07241800","North Canadian River at Shawnee, OK","ST","USGS",-96.86946610,35.33312675,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07241800"
"07242000","North Canadian River near Wetumka, OK","ST","USGS",-96.20611670,35.26564540,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07242000"
"07242380","Deep Fork at Warwick, OK","ST","USGS",-97.00836150,35.68089589,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07242380"
"07243500","Deep Fork near Beggs, OK","ST","USGS",-96.06860770,35.67398760,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07243500"
"07245000","Canadian River near Whitefield, OK","ST","USGS",-95.23718910,35.26231927,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07245000"
"07247000","Poteau River at Cauthron, AR","ST","USGS",-94.29944440,34.91888889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07247000"
"07247015","Poteau River at Loving, OK","ST","USGS",-94.48411120,34.87982388,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07247015"
"07247250","Black Fork below Big Creek nr Page, OK","ST","USGS",-94.51216850,34.77371480,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07247250"
"07247500","Fourche Maline near Red Oak, OK","ST","USGS",-95.15579850,34.91259909,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07247500"
"07249413","Poteau River near Panama, OK","ST","USGS",-94.65300160,35.16565268,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07249413"
"07249455","Arkansas River at Ft. Smith, Ar.","ST","USGS",-94.43243730,35.39175770,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07249455"
"07249800","Lee Creek at Short, OK","ST","USGS",-94.53194440,35.56583330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07249800"
"07249920","Little Lee Creek near Nicut, OK","ST","USGS",-94.55694440,35.57305556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07249920"
"07249985","Lee Creek near Short, OK","ST","USGS",-94.46416670,35.51722220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07249985"
"07300000","Salt Fork Red River near Wellington, TX","ST","USGS",-100.22094900,34.95755294,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07300000"
"07300500","Salt Fork Red River at Mangum, OK","ST","USGS",-99.50870070,34.85839374,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07300500"
"07301110","Salt Fork Red River near Elmer, OK","ST","USGS",-99.38231000,34.47896485,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07301110"
"07301300","N Fk Red Rv nr Shamrock, TX","ST","USGS",-100.24178550,35.26421630,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07301300"
"07301410","Sweetwater Ck nr Kelton, TX","ST","USGS",-100.12095010,35.47310419,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07301410"
"07301420","Sweetwater Creek near Sweetwater, OK","ST","USGS",-99.96927720,35.42227237,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07301420"
"07301500","North Fork Red River near Carter, OK","ST","USGS",-99.50731280,35.16810838,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07301500"
"07303000","North Fork Red River blw Altus Dam nr Lugert, OK","ST","USGS",-99.30702800,34.88950479,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07303000"
"07303400","Elm Fork of North Fork Red River nr Carl, OK","ST","USGS",-99.90371430,35.01172000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07303400"
"07305000","North Fork Red River near Headrick, OK","ST","USGS",-99.10369100,34.63812660,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07305000"
"07307028","North Fork Red River near Tipton, OK","ST","USGS",-99.20813890,34.50702089,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07307028"
"07311000","East Cache Creek near Walters, OK","ST","USGS",-98.28254680,34.36230747,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07311000"
"07311500","Deep Red Creek near Randlett, OK","ST","USGS",-98.45311040,34.22092454,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07311500"
"07315500","Red River near Terral, OK","ST","USGS",-97.93447980,33.87871060,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07315500"
"07315700","Mud Creek near Courtney, OK","ST","USGS",-97.56696800,34.00426516,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07315700"
"07316000","Red River near Gainesville, TX","ST","USGS",-97.16001290,33.72788330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07316000"
"07316500","Washita River near Cheyenne, OK","ST","USGS",-99.66843860,35.62643705,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07316500"
"07324200","Washita River near Hammon, OK","ST","USGS",-99.30620860,35.65643696,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07324200"
"07324400","Washita River near Foss, OK","ST","USGS",-99.16981280,35.53893790,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07324400"
"07325000","Washita River near Clinton, OK","ST","USGS",-98.96702960,35.53088320,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07325000"
"07325800","Cobb Creek near Eakly, OK","ST","USGS",-98.59423080,35.29061110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07325800"
"07325840","Lake Creek near Sickles, OK","ST","USGS",-98.51784180,35.39172078,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07325840"
"07325850","Lake Creek near Eakly, OK","ST","USGS",-98.52922870,35.29088918,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07325850"
"07325860","Willow Creek near Albert, OK","ST","USGS",-98.46617020,35.23339066,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07325860"
"07326000","Cobb Creek near Fort Cobb, OK","ST","USGS",-98.44283580,35.14367036,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07326000"
"07326500","Washita River at Anadarko, OK","ST","USGS",-98.24338490,35.08422846,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07326500"
"07327442","Little Washita River near Cyril, OK","ST","USGS",-98.23310530,34.89256647,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07327442"
"07327447","Little Washita River near Cement, OK","ST","USGS",-98.12449030,34.83784678,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07327447"
"07327550","Little Washita River East of Ninnekah, OK","ST","USGS",-97.89948610,34.96340070,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07327550"
"07328100","Washita River at Alex, OK","ST","USGS",-97.77392730,34.92590298,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07328100"
"07328180","North Criner Creek near Criner, OK","ST","USGS",-97.58475550,34.97145920,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07328180"
"07329780","Honey Creek below Turner Falls near Davis, OK","ST","USGS",-97.14724060,34.43175520,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07329780"
"07329849","01S-03E-01 ABB 1 Antelope Spring at Sulphur, OK","SP","USGS",-96.94111110,34.50444444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07329849"
"073298507","Travertine Creek above U.S. 177 at Sulphur","ST","USGS",-96.96888890,34.50444444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=073298507"
"07329852","Rock Creek at Sulphur, OK","ST","USGS",-96.98862810,34.49536695,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07329852"
"07331000","Washita River near Dickson, OK","ST","USGS",-96.97584470,34.23342725,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07331000"
"07331185","Mill Creek near Sulphur, OK","ST","USGS",-96.90578060,34.47733610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07331185"
"07331200","Mill Creek near Mill Creek, OK","ST","USGS",-96.86334390,34.40509165,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07331200"
"07331205","Mill Cr at Mouth of 3Mile Cr near Mill Cr , OK","ST","USGS",-96.84576110,34.38883610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07331205"
"07331295","Pennington Creek East of Mill Creek, OK","ST","USGS",-96.75889590,34.42036998,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07331295"
"07331300","Pennington Creek near Reagan, OK","ST","USGS",-96.71038890,34.35133330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07331300"
"07331383","Pennington Creek at Capitol Ave at Tishomingo, OK","ST","USGS",-96.68250000,34.23472220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07331383"
"07331600","Red Rv at Denison Dam nr Denison, TX","ST","USGS",-96.56332640,33.81899124,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07331600"
"07332305","Blue River West of Fittstown, OK","ST","USGS",-96.70611980,34.59314520,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07332305"
"07332307","Blue River near Franks, OK","ST","USGS",-96.69889710,34.57814550,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07332307"
"07332348","Blue River North of Connerville, OK","ST","USGS",-96.63563890,34.45441944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07332348"
"07332389","Unnamed Spring at Blue River nr Connerville, OK","SP","USGS",-96.60377500,34.38667500,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07332389"
"07332390","Blue River near Connerville, OK","ST","USGS",-96.60055790,34.38342600,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07332390"
"07332500","Blue River near Blue, OK","ST","USGS",-96.24109850,33.99704088,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07332500"
"07334000","Muddy Boggy Creek near Farris, OK","ST","USGS",-95.91220490,34.27148539,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07334000"
"07334238","Sheep Creek Spring near Fittstown, OK","SP","USGS",-96.64750000,34.57305556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07334238"
"07334428","Delaware Cr Blw Del Cr Site 9 RSVR nr Bromide, OK","ST","USGS",-96.53993060,34.40701667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07334428"
"07334800","Clear Boggy Creek abv Caney Creek nr Caney, OK","ST","USGS",-96.21276780,34.25508990,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07334800"
"07335300","Muddy Boggy Creek near Unger, OK","ST","USGS",-95.75024790,34.02676714,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07335300"
"07335500","Red River at Arthur City, TX","ST","USGS",-95.50190230,33.87510490,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07335500"
"07335700","Kiamichi River near Big Cedar, OK","ST","USGS",-94.61272360,34.63843685,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07335700"
"07335790","Kiamichi River near Clayton, OK","ST","USGS",-95.34080250,34.57482290,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07335790"
"07336200","Kiamichi River near Antlers, OK","ST","USGS",-95.60524750,34.24871203,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07336200"
"07336820","Red River near De Kalb, TX","ST","USGS",-94.69437740,33.68400005,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07336820"
"07337900","Glover River near Glover, OK","ST","USGS",-94.90216670,34.09760677,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07337900"
"07338500","Little River blw Lukfata Creek, nr Idabel, OK","ST","USGS",-94.75854820,33.94122094,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=07338500"
