SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"09402300","LITTLE COLORADO RIVER ABV MOUTH NR DESERT VIEW, AZ","ST","USGS",-111.77710240,36.19526420,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09402300"
"09402500","COLORADO RIVER NEAR GRAND CANYON, AZ","ST","USGS",-112.08627950,36.10137176,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09402500"
"09404104","CATARACT CREEK AT REDLANDS CROSSING NEAR VALLE, AZ","ST","USGS",-112.42638890,35.80444444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09404104"
"09404107","CATARACT CREEK BELOW HEATHER WASH NEAR SUPAI, AZ","ST","USGS",-112.54666670,36.04000000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09404107"
"09404110","HAVASU CREEK AT SUPAI, AZ","ST","USGS",-112.69010000,36.21946667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09404110"
"09404200","COLORADO RVR ABV DIAMOND CREEK NR PEACH SPRINGS AZ","ST","USGS",-113.36354400,35.77359940,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09404200"
"09404208","DIAMOND CREEK NEAR PEACH SPRINGS, AZ","ST","USGS",-113.36826630,35.76498839,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09404208"
"09404222","SPENCER CREEK NEAR PEACH SPRINGS, AZ","ST","USGS",-113.65535000,35.79990000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09404222"
"09404343","TRUXTON WASH NEAR VALENTINE, AZ","ST","USGS",-113.65771850,35.38416188,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09404343"
"09413700","VIRGIN RV ABV THE NARROWS NR LITTLEFIELD, AZ","ST","USGS",-113.83138890,36.92138889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09413700"
"09415000","VIRGIN RV AT LITTLEFIELD, AZ","ST","USGS",-113.92440980,36.89164370,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09415000"
"09415060","MESQUITE CANAL NR MESQUITE, NV","ST","USGS",-114.01475000,36.80988889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09415060"
"09423000","COLORADO RIVER BELOW DAVIS DAM, AZ-NV","ST","USGS",-114.57218760,35.19166556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09423000"
"09423550","TOPOCK MARSH INLET NEAR NEEDLES, CA","ST","USGS",-114.58496400,34.83611560,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09423550"
"09423560","FIREBREAK CANAL AT HAVASU NWR NEAR NEEDLES, CA","ST-CA","USGS",-114.57149140,34.80792170,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09423560"
"09424447","BURRO CREEK AT OLD US 93 BRIDGE, NEAR BAGDAD, AZ","ST","USGS",-113.44520530,34.54168380,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09424447"
"09424450","BIG SANDY RIVER NEAR WIKIEUP, AZ","ST","USGS",-113.62437740,34.46251664,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09424450"
"09424580","UPPER LITTLE SYCAMORE WASH NEAR BAGDAD, AZ","ST","USGS",-113.06756100,34.57073889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09424580"
"09424600","LITTLE SYCAMORE WASH NEAR BAGDAD, AZ","ST","USGS",-113.05777780,34.54916667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09424600"
"09424900","SANTA MARIA RIVER NEAR BAGDAD, AZ","ST","USGS",-113.34714410,34.30585400,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09424900"
"09426000","BILL WILLIAMS RIVER BELOW ALAMO DAM, AZ","ST","USGS",-113.60881950,34.23085390,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09426000"
"09426620","BILL WILLIAMS RIVER NEAR PARKER, AZ","ST","USGS",-114.02772090,34.26251550,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09426620"
"09427520","COLORADO RIVER BELOW PARKER DAM, AZ-CA","ST","USGS",-114.14022500,34.29557035,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09427520"
"09428500","CRIR MAIN CANAL NEAR PARKER, AZ","ST-CA","USGS",-114.27661750,34.16779378,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09428500"
"09428505","GARDNER LATERAL SPILL NEAR PARKER, AZ","ST","USGS",-114.43356600,34.02779463,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09428505"
"09428510","POSTON WASTEWAY NEAR POSTON, AZ","ST","USGS",-114.44551060,33.99946154,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09428510"
"09429000","PALO VERDE CANAL NEAR BLYTHE, CA","ST-CA","USGS",-114.51189990,33.73196590,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09429000"
"09429030","PALO VERDE DRAIN NEAR PARKER, AZ","ST","USGS",-114.49745540,33.75696536,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09429030"
"09429100","COLORADO RIVER BELOW PALO VERDE DAM, AZ-CA","ST","USGS",-114.49801050,33.71946626,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09429100"
"09429155","PVID F-CANAL SPILL NEAR BLYTHE, CA","ST-CA","USGS",-114.54634360,33.57474765,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09429155"
"09429180","PVID D23 SPILL NEAR BLYTHE, CA","ST","USGS",-114.60356660,33.49169420,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09429180"
"09429200","PVID C CANAL SPILL NEAR BLYTHE, CA","ST-CA","USGS",-114.67329070,33.42780713,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09429200"
"09429500","COLORADO RIVER BELOW IMPERIAL DAM, AZ-CA","ST","USGS",-114.47211100,32.86758333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09429500"
"09429600","COLORADO RIVER BELOW LAGUNA DAM, AZ-CA","ST","USGS",-114.51494940,32.81226660,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09429600"
"09431500","GILA RIVER NEAR REDROCK, NM","ST","USGS",-108.67555560,32.72694444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09431500"
"09432000","GILA RIVER BELOW BLUE CREEK, NEAR VIRDEN, NM","ST","USGS",-108.84608890,32.64818333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09432000"
"09439000","GILA RIVER AT DUNCAN, AZ","ST","USGS",-109.09916670,32.72444444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09439000"
"09442000","GILA RIVER NEAR CLIFTON, AZ","ST","USGS",-109.30861110,32.96527778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09442000"
"09444000","SAN FRANCISCO RIVER NEAR GLENWOOD, NM","ST","USGS",-108.88000000,33.24716667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09444000"
"09444200","BLUE RIVER NEAR CLIFTON, AZ.","ST","USGS",-109.19618320,33.29089456,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09444200"
"09444500","SAN FRANCISCO RIVER AT CLIFTON, AZ.","ST","USGS",-109.29590470,33.04950776,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09444500"
"09446320","EAGLE CREEK AT EAGLE SCHOOL RD, NEAR MORENCI, AZ","ST","USGS",-109.49152780,33.35905556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09446320"
"09446500","EAGLE CREEK NR DOUBLE CIRCLE RANCH, NR MORENCI, AZ","ST","USGS",-109.49230240,33.30005996,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09446500"
"09447000","EAGLE CREEK ABOVE PUMPING PLANT, NEAR MORENCI, AZ.","ST","USGS",-109.44229780,33.06450620,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09447000"
"09447800","BONITA CREEK NEAR MORENCI, AZ.","ST","USGS",-109.53118760,32.95561778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09447800"
"09448500","GILA RIVER AT HEAD OF SAFFORD VALLEY, NR SOLOMON,","ST","USGS",-109.47960560,32.88272220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09448500"
"09466500","GILA RIVER AT CALVA, AZ.","ST","USGS",-110.22009030,33.18561278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09466500"
"09468500","SAN CARLOS RIVER NEAR PERIDOT, AZ.","ST","USGS",-110.45148760,33.29644678,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09468500"
"09469500","GILA RIVER BELOW COOLIDGE DAM, AZ.","ST","USGS",-110.53121090,33.16950550,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09469500"
"09470500","SAN PEDRO RIVER AT PALOMINAS, AZ.","ST","USGS",-110.11118820,31.38010095,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09470500"
"09470700","BANNING CREEK NEAR BISBEE, AZ","ST","USGS",-110.00527780,31.50347220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09470700"
"09470750","RAMSEY CANYON NEAR SIERRA VISTA, AZ","ST","USGS",-110.30583330,31.44666667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09470750"
"09470800","GARDEN CANYON NEAR FORT HUACHUCA, AZ","ST","USGS",-110.34785880,31.47287518,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09470800"
"09471000","SAN PEDRO RIVER AT CHARLESTON, AZ.","ST","USGS",-110.17452260,31.62592644,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09471000"
"09471310","HUACHUCA CANYON NEAR FORT HUACHUCA, AZ","ST","USGS",-110.38722220,31.51805556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09471310"
"09471380","UPPER BABOCOMARI RIVER NEAR HUACHUCA CITY, AZ","ST","USGS",-110.42472220,31.63500000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09471380"
"09471400","BABOCOMARI RIVER NEAR TOMBSTONE, AZ.","ST","USGS",-110.22638890,31.70027778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09471400"
"09471550","SAN PEDRO RIVER NEAR TOMBSTONE, AZ","ST","USGS",-110.20118820,31.75092240,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09471550"
"09471580","SAN PEDRO RIVER AT ST DAVID, AZ","ST","USGS",-110.24605560,31.90530556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09471580"
"09472050","SAN PEDRO R AT REDINGTON BRIDGE NR REDINGTON, AZ","ST","USGS",-110.48841830,32.44618273,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09472050"
"09473000","ARAVAIPA CREEK NEAR MAMMOTH, AZ.","ST","USGS",-110.63010000,32.84423324,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09473000"
"09474000","GILA RIVER AT KELVIN, AZ.","ST","USGS",-110.97650140,33.10284040,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09474000"
"09475500","FLORENCE-CASA GRANDE CANAL, NEAR FLORENCE, AZ.","ST-CA","USGS",-111.28678650,33.08756140,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09475500"
"09479350","GILA RIVER NEAR MARICOPA, AZ.","ST","USGS",-112.00736480,33.16866100,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09479350"
"09480500","SANTA CRUZ RIVER NEAR NOGALES, AZ.","ST","USGS",-110.85147400,31.34454430,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09480500"
"09481000","NOGALES WASH AT NOGALES, AZ","ST","USGS",-110.93167220,31.34327220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09481000"
"09481740","SANTA CRUZ RIVER AT TUBAC, AZ.","ST","USGS",-111.04147920,31.61286778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09481740"
"09482000","SANTA CRUZ RIVER AT CONTINENTAL, AZ","ST","USGS",-110.98009050,31.87147280,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09482000"
"09482490","SANTA CRUZ RIVER AT STARR PASS GCS AT TUCSON AZ","SP","USGS",-110.98853330,32.20705278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09482490"
"09484000","SABINO CREEK NEAR TUCSON, AZ","ST","USGS",-110.81091670,32.31472220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09484000"
"09484500","TANQUE VERDE CREEK AT TUCSON, AZ.","ST","USGS",-110.84119900,32.26535338,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09484500"
"09484550","CIENEGA CREEK NEAR SONOITA, AZ.","ST","USGS",-110.57000000,31.86555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09484550"
"09484580","BARREL CANYON NEAR SONOITA, AZ","ST","USGS",-110.69119300,31.86175124,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09484580"
"09484600","PANTANO WASH NEAR VAIL, AZ.","ST","USGS",-110.67758180,32.03591410,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09484600"
"09485000","RINCON CREEK NEAR TUCSON, AZ.","ST","USGS",-110.62591400,32.12952258,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09485000"
"09485450","PANTANO WASH AT BROADWAY BLVD. AT TUCSON, AZ.","ST","USGS",-110.82953100,32.22063190,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09485450"
"09485700","RILLITO CREEK AT DODGE BOULEVARD, AT TUCSON, AZ.","ST","USGS",-110.91453540,32.27146430,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09485700"
"09486055","RILLITO CREEK AT LA CHOLLA BLVD NEAR TUCSON, AZ.","ST","USGS",-111.01204060,32.30340807,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09486055"
"09486350","CANADA DEL ORO BLW INA ROAD, NEAR TUCSON, AZ.","ST","USGS",-111.04204290,32.33618529,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09486350"
"09486500","SANTA CRUZ RIVER AT CORTARO, AZ","ST","USGS",-111.09454470,32.35118490,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09486500"
"09486520","SANTA CRUZ RIVER AT TRICO ROAD, NR MARANA, AZ.","ST","USGS",-111.30760740,32.47145874,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09486520"
"09486800","ALTAR WASH NEAR THREE POINTS, AZ.","ST","USGS",-111.40426940,31.83897238,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09486800"
"09487000","BRAWLEY WASH NEAR THREE POINTS, AZ.","ST","USGS",-111.33871560,32.07563364,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09487000"
"09489000","SANTA CRUZ RIVER NEAR LAVEEN, AZ.","ST","USGS",-112.16959300,33.23226977,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09489000"
"09489500","BLACK RVR BLW PUMPING PLANT, NR POINT OF PINES, AZ","ST","USGS",-109.76397750,33.47672039,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09489500"
"09490500","BLACK RIVER NEAR FORT APACHE, AZ.","ST","USGS",-110.21176740,33.71282949,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09490500"
"09492400","EAST FORK WHITE RIVER NEAR FORT APACHE, AZ.","ST","USGS",-109.81454130,33.82227230,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09492400"
"09494000","WHITE RIVER NEAR FORT APACHE, AZ.","ST","USGS",-110.16676700,33.73644059,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09494000"
"09496500","CARRIZO CREEK NEAR SHOW LOW, AZ.","ST","USGS",-110.28094170,33.98588090,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09496500"
"09497500","SALT RIVER NEAR CHRYSOTILE, AZ","ST","USGS",-110.49982920,33.79810588,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09497500"
"09497800","CIBECUE CREEK NEAR CHRYSOTILE, AZ","ST","USGS",-110.55760920,33.84310530,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09497800"
"09497980","CHERRY CREEK NEAR GLOBE, AZ","ST","USGS",-110.85622660,33.82782620,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09497980"
"09498400","PINAL CREEK AT INSPIRATION DAM, NR GLOBE, AZ.","ST","USGS",-110.90122510,33.57310680,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09498400"
"09498500","SALT RIVER NEAR ROOSEVELT, AZ","ST","USGS",-110.92150370,33.61949490,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09498500"
"094985005","PINTO CREEK ABOVE HAUNTED CANYON NR MIAMI, AZ","ST","USGS",-110.99861110,33.40583330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=094985005"
"09498501","PINTO CREEK BLW HAUNTED CANYON NR MIAMI, AZ","ST","USGS",-111.00956090,33.41866469,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09498501"
"09498502","PINTO CREEK NEAR MIAMI, AZ","ST","USGS",-110.99539420,33.48782970,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09498502"
"09498503","SOUTH FORK PARKER CREEK NEAR ROOSEVELT, AZ","ST","USGS",-110.96039530,33.79726985,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09498503"
"09499000","TONTO CREEK ABOVE GUN CREEK, NEAR ROOSEVELT, AZ","ST","USGS",-111.30346590,33.98004130,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09499000"
"09502000","SALT RIVER BLW STEWART MOUNTAIN DAM, AZ.","ST","USGS",-111.57652430,33.55282304,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09502000"
"09502800","WILLIAMSON VALLEY WASH NEAR PAULDEN, AZ","ST","USGS",-112.61323080,34.86668650,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09502800"
"09502900","DEL RIO SPRINGS NEAR CHINO VALLEY, AZ","ST","USGS",-112.44461480,34.82557690,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09502900"
"09502960","GRANITE CREEK AT PRESCOTT, AZ","ST","USGS",-112.46239130,34.55196864,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09502960"
"09503000","GRANITE CREEK NEAR PRESCOTT, AZ","ST","USGS",-112.44489090,34.56307975,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09503000"
"09503300","GRANITE CREEK BELOW WATSON LAKE NEAR PRESCOTT, AZ","ST","USGS",-112.41722220,34.61361110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09503300"
"09503700","VERDE RIVER NEAR PAULDEN, AZ","ST","USGS",-112.34294680,34.89502016,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09503700"
"09504000","VERDE RIVER NEAR CLARKDALE, AZ","ST","USGS",-112.06599400,34.85224160,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09504000"
"09504420","OAK CREEK NEAR SEDONA, AZ","ST","USGS",-111.76182270,34.86168418,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09504420"
"09504500","OAK CREEK NEAR CORNVILLE, AZ","ST","USGS",-111.89098850,34.76446436,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09504500"
"09504950","VERDE RIVER ABOVE CAMP VERDE, AZ","ST","USGS",-111.89843060,34.61169720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09504950"
"09505200","WET BEAVER CREEK NEAR RIMROCK, AZ","ST","USGS",-111.67209400,34.67474409,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09505200"
"09505350","DRY BEAVER CREEK NEAR RIMROCK, AZ","ST","USGS",-111.77570800,34.72863146,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09505350"
"09505800","WEST CLEAR CREEK NEAR CAMP VERDE, AZ","ST","USGS",-111.69403560,34.53863606,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09505800"
"09506000","VERDE RIVER NEAR CAMP VERDE, AZ","ST","USGS",-111.78987050,34.44836050,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09506000"
"09507480","FOSSIL CREEK NEAR STRAWBERRY, AZ","ST","USGS",-111.63000000,34.39430556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09507480"
"09507580","EAST VERDE R DIV FROM EAST CLEAR CR NR PINE, AZ","ST","USGS",-111.26374690,34.41780739,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09507580"
"09507980","EAST VERDE RIVER NEAR CHILDS, AZ","ST","USGS",-111.63875610,34.27642068,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09507980"
"09508300","WET BOTTOM CREEK NEAR CHILDS, AZ","ST","USGS",-111.69292350,34.16086787,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09508300"
"09508500","VERDE RVR BLW TANGLE CREEK, ABV HORSESHOE DAM, AZ","ST","USGS",-111.71625690,34.07309220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09508500"
"09510000","VERDE RIVER BELOW BARTLETT DAM, AZ","ST","USGS",-111.66347290,33.80837509,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09510000"
"09510200","SYCAMORE CREEK NEAR FORT MCDOWELL, AZ","ST","USGS",-111.54180200,33.69421054,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09510200"
"09511300","VERDE RIVER NEAR SCOTTSDALE, AZ","ST","USGS",-111.66930430,33.55865570,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09511300"
"09512162","INDIAN BEND WASH AT CURRY ROAD, TEMPE, AZ.","ST","USGS",-111.91514340,33.44032290,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09512162"
"09512165","SALT RIVER AT PRIEST DRIVE NEAR PHOENIX, AZ.","ST","USGS",-111.96097810,33.43948927,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09512165"
"09512280","CAVE CREEK BLW COTTONWOOD CR NEAR CAVE CREEK, AZ.","ST","USGS",-111.95403880,33.88725977,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09512280"
"09512450","AGUA FRIA RIVER NEAR HUMBOLDT, AZ","ST","USGS",-112.23750000,34.48527778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=09512450"
